country,iso2c,iso3c,year,status,lastupdated,life_expectancy,access_to_electricity,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
Africa Eastern and Southern,ZH,AFE,1999,,2023-05-10,51.2378519083819,NA,0.896752767276763,1255.10094430216,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2012,,2023-05-10,60.0507802468673,31.6823177047106,0.983516503683432,1497.36920503496,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2007,,2023-05-10,55.9338017149142,26.7515912769659,1.00788681450939,1486.16956288438,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1998,,2023-05-10,50.3259127442221,NA,0.958002633374166,1253.96850430822,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2015,,2023-05-10,61.8564524336049,33.7444046301052,0.956693128251675,1538.55226805656,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2011,,2023-05-10,59.2932713889337,28.9486279353382,0.970206156477135,1526.6465192353,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2003,,2023-05-10,51.4033564775689,39.8462815355356,0.515325940110257,1338.1181342986,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2013,,2023-05-10,55.673405514134,47.0293347661991,0.499201619666905,1819.90621447038,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2012,,2023-05-10,55.3405609869972,44.1374096192427,0.472265989926342,1762.50210608869,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2011,,2023-05-10,55.0131378935872,45.8963467248752,0.468730846980147,1723.56361081394,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2009,,2023-05-10,54.1594208389292,41.8139127355949,0.423502002759384,1625.53368936689,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2010,,2023-05-10,54.550169165108,41.7998447498756,0.464460289224132,1690.63452938271,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2014,,2023-05-10,55.9222289908432,47.5871452494031,0.50686765283357,1876.22494346896,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2015,,2023-05-10,56.1958723463674,46.7509457807016,0.485411627323007,1876.62348318848,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1996,,2023-05-10,48.9062773288063,32.6293222407454,0.553937361586647,1168.30437384161,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1997,,2023-05-10,49.0791837660659,32.461796679118,0.539582630339589,1185.78233077128,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1999,,2023-05-10,49.7501167734063,34.8104284660219,0.501856686411428,1179.7423775635,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1995,,2023-05-10,48.7837728532269,33.6056679748691,0.492347419470998,1146.65926110568,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2002,,2023-05-10,50.9278483335328,35.734586690476704,0.497095966812301,1303.68466895517,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2007,,2023-05-10,53.2517115680003,40.7895378632418,0.435297898796017,1521.79981991719,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2004,,2023-05-10,51.8191317940034,37.538874739029,0.501134470382507,1405.71065293854,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2001,,2023-05-10,50.565144130827,35.2168999013354,0.539231229955876,1219.17383691953,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2008,,2023-05-10,53.6411646755364,41.7510756439831,0.449291273020772,1572.857212716,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2006,,2023-05-10,52.8321256822206,39.8432523556858,0.467292958371782,1482.71312740747,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1998,,2023-05-10,49.3329492370093,33.4586299235774,0.505425317711456,1194.76285317307,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2000,,2023-05-10,50.221953875359,34.1021600351171,0.525692660640667,1191.15597769774,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2005,,2023-05-10,52.3445512272646,37.8330947671863,0.501195080139946,1446.87655895216,Aggregates,,,,Aggregates,Aggregates
Albania,AL,ALB,1999,,2023-05-10,75.183,100,0.956748921923663,1821.87265372461,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1995,,2023-05-10,74.362,100,0.604968843560291,1488.02049135802,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2012,,2023-05-10,78.064,99.9000015258789,1.50296459006875,3736.33910071368,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2000,,2023-05-10,75.404,100,1.0249473377863,1960.88194602054,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2003,,2023-05-10,76.142,100,1.33760317092685,2380.64399709539,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1998,,2023-05-10,74.99,100,0.573403483425123,1603.64723014585,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2005,,2023-05-10,76.621,100,1.3393383401621901,2675.50793615524,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2001,,2023-05-10,75.639,100,1.05686835352119,2143.52627790757,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2010,,2023-05-10,77.936,100,1.52752074221229,3577.11338784054,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2002,,2023-05-10,75.89,100,1.23300153064067,2247.49749129938,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2008,,2023-05-10,77.653,100,1.38590594690623,3298.47804428531,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2009,,2023-05-10,77.781,100,1.43999065420242,3432.16997279698,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2015,,2023-05-10,78.644,99.9800033569336,1.60380990334651,3952.80253807527,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1997,,2023-05-10,73.904,100,0.466190914978682,1464.29757891877,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2007,,2023-05-10,77.549,100,1.39335902791129,3044.89581910515,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2004,,2023-05-10,76.376,100,1.40382743094592,2522.44871361971,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1996,,2023-05-10,74.592,100,0.613538432206988,1633.55157205372,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2014,,2023-05-10,78.407,99.9499969482422,1.66847576272782,3855.75973394744,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2011,,2023-05-10,78.092,100,1.670352592511,3678.04673786035,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2013,,2023-05-10,78.123,100,1.53217928825751,3780.69820205676,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2006,,2023-05-10,76.816,100,1.34153281468929,2851.36701218575,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Algeria,DZ,DZA,2014,,2023-05-10,75.11,99.0870132446289,3.81154436688716,4129.42390210603,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2013,,2023-05-10,74.615,99.0022048950195,3.65848973119548,4057.76613682293,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2006,,2023-05-10,72.334,98.869010925293,2.98516707601717,3783.31420382579,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2012,,2023-05-10,74.202,98.7646636962891,3.62138650454638,4025.64280301169,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1996,,2023-05-10,68.749,NA,2.62638127498867,2927.37839658073,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2011,,2023-05-10,74.123,98.8880310058594,3.30524619932152,3969.66157703235,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2009,,2023-05-10,73.62,98.8451843261719,3.18708325031026,3866.29702547981,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2007,,2023-05-10,72.602,98.8529357910156,3.02351762795873,3848.77951249795,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2008,,2023-05-10,72.941,99.3000030517578,3.11679119614718,3874.36933836878,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1997,,2023-05-10,69.171,NA,2.52523821813052,2910.24019680096,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2005,,2023-05-10,72.061,98.8896102905273,2.85794477540068,3774.07249144514,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1998,,2023-05-10,69.451,NA,2.49459075034684,3012.80643105038,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1999,,2023-05-10,70.032,NA,2.55406933408836,3066.03870511702,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1995,,2023-05-10,67.454,NA,2.68421381232166,2862.1088062884,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2000,,2023-05-10,70.478,98.9730987548828,2.60109133431733,3138.23104750589,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2003,,2023-05-10,71.287,98.9340133666992,2.75111747818645,3512.90019969545,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2004,,2023-05-10,71.762,98.9120788574219,2.75277723726342,3612.75416439991,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2015,,2023-05-10,75.622,99.1866607666016,3.95198369861949,4197.42136055142,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2001,,2023-05-10,70.823,98.9668731689453,2.52062875579088,3188.20727071767,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2010,,2023-05-10,73.808,98.8589324951172,3.18437094423235,3931.72134771045,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2002,,2023-05-10,71.23,98.9530563354492,2.60571042327174,3321.63884944448,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
American Samoa,AS,ASM,1999,,2023-05-10,NA,NA,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1995,,2023-05-10,NA,NA,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1996,,2023-05-10,NA,NA,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1998,,2023-05-10,NA,NA,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2007,,2023-05-10,NA,NA,NA,13029.6162843735,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2010,,2023-05-10,NA,NA,NA,12532.3111237111,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2015,,2023-05-10,NA,NA,NA,13101.5418159165,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2014,,2023-05-10,NA,NA,NA,12494.9802110307,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2000,,2023-05-10,NA,NA,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2003,,2023-05-10,NA,NA,NA,12980.7222956862,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2004,,2023-05-10,NA,NA,NA,13105.1690778892,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1997,,2023-05-10,NA,NA,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2006,,2023-05-10,NA,NA,NA,12690.5291104991,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2013,,2023-05-10,NA,NA,NA,12098.2751505435,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2008,,2023-05-10,NA,NA,NA,12795.0245577508,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2011,,2023-05-10,NA,NA,NA,12656.6881389142,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2012,,2023-05-10,NA,NA,NA,12247.6352882148,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2002,,2023-05-10,NA,NA,NA,12804.4358444426,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2001,,2023-05-10,NA,NA,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2005,,2023-05-10,NA,NA,NA,13136.4800805944,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2009,,2023-05-10,NA,NA,NA,12378.1701945665,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
Andorra,AD,AND,2012,,2023-05-10,NA,100,6.86229281962458,39174.7418302392,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2013,,2023-05-10,NA,100,6.67423318900893,37597.5561335484,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2008,,2023-05-10,NA,100,7.08182236539346,41470.273367003,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2004,,2023-05-10,NA,100,7.28675600847491,38696.3410489141,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2005,,2023-05-10,NA,100,7.20627364517826,39306.9848739107,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2006,,2023-05-10,NA,100,6.80540008227272,40994.2849318779,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2007,,2023-05-10,NA,100,6.89038992938287,42724.3976569111,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1997,,2023-05-10,NA,100,7.19408799975264,31149.2320440578,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2010,,2023-05-10,NA,100,7.22359093387771,40937.1116168449,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2011,,2023-05-10,NA,100,6.95758640724418,41486.0348462446,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2003,,2023-05-10,NA,100,7.23806946567984,37250.1473703805,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1998,,2023-05-10,NA,100,7.53192403276777,31895.8542125587,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2014,,2023-05-10,NA,100,6.44593066279443,38402.496869184,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2002,,2023-05-10,NA,100,7.49876497903993,35749.7870466881,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1996,,2023-05-10,NA,100,7.08273185028139,28797.7389234849,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1995,,2023-05-10,NA,100,6.75413170607679,28051.2787074328,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2009,,2023-05-10,NA,100,6.99539619780101,40442.6246189784,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1999,,2023-05-10,NA,100,7.81296169370193,32966.1060275923,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2000,,2023-05-10,NA,100,7.92701635475135,33901.0424445519,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2001,,2023-05-10,NA,100,7.72562665880271,35722.3871335863,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2015,,2023-05-10,NA,100,6.48576924149081,38885.3760140905,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Angola,AO,AGO,2000,,2023-05-10,46.024,24.2127437591553,0.988428615190061,1832.51410187734,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2002,,2023-05-10,47.386,26.3521175384521,0.895728219557975,2031.5037258263,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,1995,,2023-05-10,45.849,NA,0.914278945329703,1608.1463161945,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,1996,,2023-05-10,46.033,NA,1.07363722637633,1766.15405420205,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2003,,2023-05-10,49.617,27.4127769470215,0.924993580456604,2022.03568436553,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2001,,2023-05-10,46.59,20,0.941824399331657,1847.87473575957,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,1999,,2023-05-10,45.386,NA,1.10980367472167,1836.82965292745,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2005,,2023-05-10,51.57,29.5277862548828,0.81288536981647,2404.63116884787,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2009,,2023-05-10,55.752,33.802188873291,0.939461803116573,2963.31598756858,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,1997,,2023-05-10,46.306,NA,1.08633860497369,1832.48231220505,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,1998,,2023-05-10,45.057,NA,1.0911855535391,1856.55977569568,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2008,,2023-05-10,54.633,38.4900016784668,0.888614454993061,3048.59400223225,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2013,,2023-05-10,59.307,38.2780303955078,1.03104746004915,3152.70432737825,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2015,,2023-05-10,60.655,42,1.12518891950045,3100.83068530533,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2006,,2023-05-10,52.369,30.5868949890137,0.821268761463203,2587.72505707158,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2012,,2023-05-10,58.623,37.1313209533691,0.94758707736118,3118.34369907577,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2007,,2023-05-10,53.642,37.5,0.811418288291683,2844.81835453549,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2010,,2023-05-10,56.726,34.895637512207,0.975921051814989,2993.42097429645,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2004,,2023-05-10,50.592,28.4705505371094,0.929816406848284,2166.14771567742,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2014,,2023-05-10,60.04,32,1.09220849033245,3185.12240136461,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2011,,2023-05-10,57.596,34.5999984741211,0.983791203230819,2983.03261091412,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
