country,iso2c,iso3c,year,status,lastupdated,population,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
Africa Eastern and Southern,ZH,AFE,1996,,2023-05-10,362985802,0.936859640587265,1239.81151287062,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1997,,2023-05-10,372352230,0.957612664223872,1262.20113333211,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2009,,2023-05-10,509410477,0.985327374803875,1477.4141283045,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2002,,2023-05-10,422741118,0.95615429346525,1293.8030190029299,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2005,,2023-05-10,457153837,1.00288272544894,1380.98675200966,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2006,,2023-05-10,469508516,0.99135528353228,1432.87396604818,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2000,,2023-05-10,401600588,0.886296227235603,1264.52669876992,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2010,,2023-05-10,523459657,1.0118620793732,1512.48412905363,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1995,,2023-05-10,353466601,0.926347717361845,1207.58040988935,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2008,,2023-05-10,495748900,1.04752190272132,1508.39238234052,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2004,,2023-05-10,445281555,1.02765019539154,1336.08017987624,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2013,,2023-05-10,567891875,0.995679527903089,1518.48284998924,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2014,,2023-05-10,583650827,1.00688985573904,1537.15957094243,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2003,,2023-05-10,433807484,0.98286769529315,1299.83317237515,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1999,,2023-05-10,391486231,0.896752767276763,1255.10094430216,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2012,,2023-05-10,552530654,0.983516503683432,1497.36920503496,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2007,,2023-05-10,482406426,1.00788681450939,1486.16956288438,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1998,,2023-05-10,381715600,0.958002633374166,1253.96850430822,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2015,,2023-05-10,600008150,0.956693128251675,1538.55226805656,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2011,,2023-05-10,537792950,0.970206156477135,1526.6465192353,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2003,,2023-05-10,292977949,0.515325940110257,1338.1181342986,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2013,,2023-05-10,387204553,0.499201619666905,1819.90621447038,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2012,,2023-05-10,376797999,0.472265989926342,1762.50210608869,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2011,,2023-05-10,366489204,0.468730846980147,1723.56361081394,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2009,,2023-05-10,346475221,0.423502002759384,1625.53368936689,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2010,,2023-05-10,356337762,0.464460289224132,1690.63452938271,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2014,,2023-05-10,397855507,0.50686765283357,1876.22494346896,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2015,,2023-05-10,408690375,0.485411627323007,1876.62348318848,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1996,,2023-05-10,242200260,0.553937361586647,1168.30437384161,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1997,,2023-05-10,248713095,0.539582630339589,1185.78233077128,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1999,,2023-05-10,262397030,0.501856686411428,1179.7423775635,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1995,,2023-05-10,235861484,0.492347419470998,1146.65926110568,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2002,,2023-05-10,284952322,0.497095966812301,1303.68466895517,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2007,,2023-05-10,327612838,0.435297898796017,1521.79981991719,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2004,,2023-05-10,301265247,0.501134470382507,1405.71065293854,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2001,,2023-05-10,277160097,0.539231229955876,1219.17383691953,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2008,,2023-05-10,336893835,0.449291273020772,1572.857212716,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2006,,2023-05-10,318601484,0.467292958371782,1482.71312740747,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1998,,2023-05-10,255482918,0.505425317711456,1194.76285317307,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2000,,2023-05-10,269611898,0.525692660640667,1191.15597769774,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2005,,2023-05-10,309824829,0.501195080139946,1446.87655895216,Aggregates,,,,Aggregates,Aggregates
Albania,AL,ALB,1999,,2023-05-10,3108778,0.956748921923663,1821.87265372461,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1995,,2023-05-10,3187784,0.604968843560291,1488.02049135802,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2012,,2023-05-10,2900401,1.50296459006875,3736.33910071368,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2000,,2023-05-10,3089027,1.0249473377863,1960.88194602054,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2003,,2023-05-10,3039616,1.33760317092685,2380.64399709539,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1998,,2023-05-10,3128530,0.573403483425123,1603.64723014585,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2005,,2023-05-10,3011487,1.3393383401621901,2675.50793615524,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2001,,2023-05-10,3060173,1.05686835352119,2143.52627790757,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2010,,2023-05-10,2913021,1.52752074221229,3577.11338784054,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2002,,2023-05-10,3051010,1.23300153064067,2247.49749129938,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2008,,2023-05-10,2947314,1.38590594690623,3298.47804428531,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2009,,2023-05-10,2927519,1.43999065420242,3432.16997279698,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2015,,2023-05-10,2880703,1.60380990334651,3952.80253807527,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1997,,2023-05-10,3148281,0.466190914978682,1464.29757891877,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2007,,2023-05-10,2970017,1.39335902791129,3044.89581910515,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2004,,2023-05-10,3026939,1.40382743094592,2522.44871361971,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1996,,2023-05-10,3168033,0.613538432206988,1633.55157205372,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2014,,2023-05-10,2889104,1.66847576272782,3855.75973394744,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2011,,2023-05-10,2905195,1.670352592511,3678.04673786035,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2013,,2023-05-10,2895092,1.53217928825751,3780.69820205676,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2006,,2023-05-10,2992547,1.34153281468929,2851.36701218575,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Algeria,DZ,DZA,2014,,2023-05-10,38760168,3.81154436688716,4129.42390210603,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2013,,2023-05-10,38000626,3.65848973119548,4057.76613682293,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2006,,2023-05-10,33435080,2.98516707601717,3783.31420382579,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2012,,2023-05-10,37260563,3.62138650454638,4025.64280301169,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1996,,2023-05-10,28984634,2.62638127498867,2927.37839658073,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2011,,2023-05-10,36543541,3.30524619932152,3969.66157703235,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2009,,2023-05-10,35196037,3.18708325031026,3866.29702547981,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2007,,2023-05-10,33983827,3.02351762795873,3848.77951249795,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2008,,2023-05-10,34569592,3.11679119614718,3874.36933836878,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1997,,2023-05-10,29476031,2.52523821813052,2910.24019680096,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2005,,2023-05-10,32956690,2.85794477540068,3774.07249144514,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1998,,2023-05-10,29924668,2.49459075034684,3012.80643105038,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1999,,2023-05-10,30346083,2.55406933408836,3066.03870511702,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1995,,2023-05-10,28478022,2.68421381232166,2862.1088062884,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2000,,2023-05-10,30774621,2.60109133431733,3138.23104750589,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2003,,2023-05-10,32055883,2.75111747818645,3512.90019969545,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2004,,2023-05-10,32510186,2.75277723726342,3612.75416439991,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2015,,2023-05-10,39543154,3.95198369861949,4197.42136055142,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2001,,2023-05-10,31200985,2.52062875579088,3188.20727071767,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2010,,2023-05-10,35856344,3.18437094423235,3931.72134771045,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2002,,2023-05-10,31624696,2.60571042327174,3321.63884944448,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
American Samoa,AS,ASM,1999,,2023-05-10,57594,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1995,,2023-05-10,53401,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1996,,2023-05-10,54500,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1998,,2023-05-10,56603,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2007,,2023-05-10,56383,NA,13029.6162843735,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2010,,2023-05-10,54849,NA,12532.3111237111,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2015,,2023-05-10,51368,NA,13101.5418159165,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2014,,2023-05-10,52217,NA,12494.9802110307,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2000,,2023-05-10,58230,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2003,,2023-05-10,57941,NA,12980.7222956862,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2004,,2023-05-10,57626,NA,13105.1690778892,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1997,,2023-05-10,55578,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2006,,2023-05-10,56837,NA,12690.5291104991,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2013,,2023-05-10,52995,NA,12098.2751505435,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2008,,2023-05-10,55891,NA,12795.0245577508,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2011,,2023-05-10,54310,NA,12656.6881389142,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2012,,2023-05-10,53691,NA,12247.6352882148,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2002,,2023-05-10,58177,NA,12804.4358444426,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2001,,2023-05-10,58324,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2005,,2023-05-10,57254,NA,13136.4800805944,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2009,,2023-05-10,55366,NA,12378.1701945665,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
Andorra,AD,AND,2012,,2023-05-10,71013,6.86229281962458,39174.7418302392,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2013,,2023-05-10,71367,6.67423318900893,37597.5561335484,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2008,,2023-05-10,76055,7.08182236539346,41470.273367003,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2004,,2023-05-10,76933,7.28675600847491,38696.3410489141,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2005,,2023-05-10,79826,7.20627364517826,39306.9848739107,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2006,,2023-05-10,80221,6.80540008227272,40994.2849318779,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2007,,2023-05-10,78168,6.89038992938287,42724.3976569111,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1997,,2023-05-10,64682,7.19408799975264,31149.2320440578,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2010,,2023-05-10,71519,7.22359093387771,40937.1116168449,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2011,,2023-05-10,70567,6.95758640724418,41486.0348462446,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2003,,2023-05-10,73907,7.23806946567984,37250.1473703805,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1998,,2023-05-10,65186,7.53192403276777,31895.8542125587,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2014,,2023-05-10,71621,6.44593066279443,38402.496869184,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2002,,2023-05-10,70849,7.49876497903993,35749.7870466881,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1996,,2023-05-10,64147,7.08273185028139,28797.7389234849,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1995,,2023-05-10,62928,6.75413170607679,28051.2787074328,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2009,,2023-05-10,73852,6.99539619780101,40442.6246189784,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1999,,2023-05-10,65655,7.81296169370193,32966.1060275923,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2000,,2023-05-10,66097,7.92701635475135,33901.0424445519,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2001,,2023-05-10,67820,7.72562665880271,35722.3871335863,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2015,,2023-05-10,71746,6.48576924149081,38885.3760140905,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Angola,AO,AGO,2000,,2023-05-10,16394062,0.988428615190061,1832.51410187734,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2002,,2023-05-10,17516139,0.895728219557975,2031.5037258263,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,1995,,2023-05-10,13912253,0.914278945329703,1608.1463161945,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,1996,,2023-05-10,14383350,1.07363722637633,1766.15405420205,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2003,,2023-05-10,18124342,0.924993580456604,2022.03568436553,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2001,,2023-05-10,16941587,0.941824399331657,1847.87473575957,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,1999,,2023-05-10,15870753,1.10980367472167,1836.82965292745,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2005,,2023-05-10,19450959,0.81288536981647,2404.63116884787,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2009,,2023-05-10,22507674,0.939461803116573,2963.31598756858,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,1997,,2023-05-10,14871146,1.08633860497369,1832.48231220505,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,1998,,2023-05-10,15366864,1.0911855535391,1856.55977569568,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2008,,2023-05-10,21691522,0.888614454993061,3048.59400223225,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2013,,2023-05-10,26147002,1.03104746004915,3152.70432737825,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2015,,2023-05-10,28127721,1.12518891950045,3100.83068530533,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2006,,2023-05-10,20162340,0.821268761463203,2587.72505707158,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2012,,2023-05-10,25188292,0.94758707736118,3118.34369907577,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2007,,2023-05-10,20909684,0.811418288291683,2844.81835453549,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2010,,2023-05-10,23364185,0.975921051814989,2993.42097429645,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2004,,2023-05-10,18771125,0.929816406848284,2166.14771567742,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2014,,2023-05-10,27128337,1.09220849033245,3185.12240136461,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Angola,AO,AGO,2011,,2023-05-10,24259111,0.983791203230819,2983.03261091412,Sub-Saharan Africa,Luanda,13.242,-8.81155,Lower middle income,IBRD
Antigua and Barbuda,AG,ATG,2012,,2023-05-10,87674,7.94876474211283,14232.9695942318,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2011,,2023-05-10,86729,6.19746566892274,13918.5965270244,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2005,,2023-05-10,79869,5.08833214388561,15423.8000243913,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2004,,2023-05-10,78941,5.00880404352618,14656.292617304,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,1998,,2023-05-10,72572,4.46177589152841,13378.7153617669,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2009,,2023-05-10,84534,16.4939550949914,15804.4451442561,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,1995,,2023-05-10,68398,3.93578759612854,12054.6163013293,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2007,,2023-05-10,82016,5.60500390167772,18505.7906655862,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2003,,2023-05-10,78075,5.19884726224784,14010.8490580853,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,1999,,2023-05-10,73821,4.4269245878544,13639.9959349697,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2013,,2023-05-10,88497,5.35046385753189,14015.8793149044,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2010,,2023-05-10,85695,5.72262092304102,14367.9514959487,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2006,,2023-05-10,80895,5.42307930032758,17163.3978251358,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
